Title,CourseId,StudentAccount
2021-09-17-Che,1819,CLAUDI486
2021-09-17-Che,1819,DAMIO3442
2021-09-17-Che,1819,DIC38007
2021-09-17-Che,1819,ELVI862
2021-09-17-Che,1819,EMMANUE13
2021-09-17-Che,1819,FELTO1352
2021-09-17-Che,1819,FRIT499
2021-09-17-Che,1819,GIN18416
2021-09-17-Che,1819,GU61
2021-09-17-Che,1819,HERBER4
2021-09-17-Che,1819,HOUSTO8
2021-09-17-Che,1819,JAIM9188
2021-09-17-Che,1819,JARO2948
2021-09-17-Che,1819,JAVIE73396
2021-09-17-Che,1819,JEREMIA9762
2021-09-17-Che,1819,JOE2519
2021-09-17-Che,1819,JOE41634
2021-09-17-Che,1819,JOSHU71
2021-09-17-Che,1819,JULI1
2021-09-17-Che,1819,LE9021
2021-09-17-Che,1819,LYNWOO35
2021-09-17-Che,1819,MAXWEL96237
2021-09-17-Che,1819,MIK57825
2021-09-17-Che,1819,MONRO0063
2021-09-17-Che,1819,MORTO41026
2021-09-17-Che,1819,PATRIC5469
2021-09-17-Che,1819,PERR34935
2021-09-17-Che,1819,PERR54013
2021-09-17-Che,1819,PRINC2
2021-09-17-Che,1819,RANDEL301
2021-09-17-Che,1819,ROYA255
2021-09-17-Che,1819,SANTIAG76102
2021-09-17-Che,1819,SPENCE3111
2021-09-17-Che,1819,TONE629
2021-09-17-Che,1819,TYRON58
2021-09-17-Che,1819,acquisitions43
2021-09-17-Che,1819,additives81960
2021-09-17-Che,1819,appropriations9440
2021-09-17-Che,1819,bang74
2021-09-17-Che,1819,berthings58229
2021-09-17-Che,1819,buds0907
2021-09-17-Che,1819,chairpersons59775
2021-09-17-Che,1819,character26995
2021-09-17-Che,1819,clothing67
2021-09-17-Che,1819,embosses8
2021-09-17-Che,1819,flashlights87775
2021-09-17-Che,1819,flicker78
2021-09-17-Che,1819,gangway4
2021-09-17-Che,1819,look290
2021-09-17-Che,1819,mix2928
2021-09-17-Che,1819,models19711
2021-09-17-Che,1819,packs7888
2021-09-17-Che,1819,platter03460
2021-09-17-Che,1819,rainbows7
2021-09-17-Che,1819,reading5
2021-09-17-Che,1819,requisitions713
2021-09-17-Che,1819,solders44
2021-09-17-Che,1819,solvent7
2021-09-17-Che,1819,spools3
2021-09-17-Che,1819,spot8895
2021-09-17-Che,1819,surrenders123
2021-09-17-Che,1819,swims067
2021-09-17-Che,1819,tapes88
2021-09-17-Che,1819,technician1584
2021-09-17-Che,1819,tenths01
2021-09-17-Che,1819,text1689
2021-09-17-Che,1819,trouble77224
2021-09-17-Che,1819,wound2721
2021-10-08-Che,7139,AHMA4388
2021-10-08-Che,7139,ALD24556
2021-10-08-Che,7139,ARNOLD2775
2021-10-08-Che,7139,AURELI805
2021-10-08-Che,7139,BARNE285
2021-10-08-Che,7139,BARR95
2021-10-08-Che,7139,BE19561
2021-10-08-Che,7139,BENNI39
2021-10-08-Che,7139,BRIC6286
2021-10-08-Che,7139,BRYA324
2021-10-08-Che,7139,BRYC27978
2021-10-08-Che,7139,CLAUDI04
2021-10-08-Che,7139,CLAUDI486
2021-10-08-Che,7139,DAMIO3442
2021-10-08-Che,7139,DIC38007
2021-10-08-Che,7139,ELVI862
2021-10-08-Che,7139,EMMANUE13
2021-10-08-Che,7139,FELTO1352
2021-10-08-Che,7139,FRIT499
2021-10-08-Che,7139,GIN18416
2021-10-08-Che,7139,GU61
2021-10-08-Che,7139,HERBER4
2021-10-08-Che,7139,HOUSTO8
2021-10-08-Che,7139,JAIM9188
2021-10-08-Che,7139,JARO2948
2021-10-08-Che,7139,JAVIE73396
2021-10-08-Che,7139,JEREMIA9762
2021-10-08-Che,7139,JOE2519
2021-10-08-Che,7139,JOE41634
2021-10-08-Che,7139,JOSHU71
2021-10-08-Che,7139,JULI1
2021-10-08-Che,7139,LE9021
2021-10-08-Che,7139,LYNWOO35
2021-10-08-Che,7139,MAXWEL96237
2021-10-08-Che,7139,MIK57825
2021-10-08-Che,7139,MONRO0063
2021-10-08-Che,7139,MORTO41026
2021-10-08-Che,7139,PATRIC5469
2021-10-08-Che,7139,PERR34935
2021-10-08-Che,7139,PERR54013
2021-10-08-Che,7139,PRINC2
2021-10-08-Che,7139,RANDEL301
2021-10-08-Che,7139,ROYA255
2021-10-08-Che,7139,SANTIAG76102
2021-10-08-Che,7139,SPENCE3111
2021-10-08-Che,7139,TONE629
2021-10-08-Che,7139,TYRON58
2021-10-08-Che,7139,acquisitions43
2021-10-08-Che,7139,additives81960
2021-10-08-Che,7139,appropriations9440
2021-10-08-Che,7139,bang74
2021-10-08-Che,7139,berthings58229
2021-10-08-Che,7139,buds0907
2021-10-08-Che,7139,chairpersons59775
2021-10-08-Che,7139,character26995
2021-10-08-Che,7139,clothing67
2021-10-08-Che,7139,embosses8
2021-10-08-Che,7139,flashlights87775
2021-10-08-Che,7139,flicker78
2021-10-08-Che,7139,gangway4
2021-10-08-Che,7139,look290
2021-10-08-Che,7139,mix2928
2021-10-08-Che,7139,models19711
2021-10-08-Che,7139,packs7888
2021-10-08-Che,7139,platter03460
2021-10-08-Che,7139,rainbows7
2021-10-08-Che,7139,reading5
2021-10-08-Che,7139,requisitions713
2021-10-08-Che,7139,solders44
2021-10-08-Che,7139,solvent7
2021-10-08-Che,7139,spools3
2021-10-08-Che,7139,spot8895
2021-10-08-Che,7139,surrenders123
2021-10-08-Che,7139,swims067
2021-10-08-Che,7139,tapes88
2021-10-08-Che,7139,technician1584
2021-10-08-Che,7139,tenths01
2021-10-08-Che,7139,text1689
2021-10-08-Che,7139,trouble77224
2021-10-08-Che,7139,wound2721
2022-09-21-Che,2036,AHMA4388
2022-09-21-Che,2036,ALD24556
2022-09-21-Che,2036,ARNOLD2775
2022-09-21-Che,2036,AURELI805
2022-09-21-Che,2036,BARNE285
2022-09-21-Che,2036,BARR95
2022-09-21-Che,2036,BE19561
2022-09-21-Che,2036,BENNI39
2022-09-21-Che,2036,BRIC6286
2022-09-21-Che,2036,BRYA324
2022-09-21-Che,2036,BRYC27978
2022-09-21-Che,2036,CLAUDI04
2022-09-21-Che,2036,CLAUDI486
2022-09-21-Che,2036,DAMIO3442
2022-09-21-Che,2036,DIC38007
2022-09-21-Che,2036,ELVI862
2022-09-21-Che,2036,EMMANUE13
2022-09-21-Che,2036,FELTO1352
2022-09-21-Che,2036,FRIT499
2022-09-21-Che,2036,GIN18416
2022-09-21-Che,2036,GU61
2022-09-21-Che,2036,HERBER4
2022-09-21-Che,2036,HOUSTO8
2022-09-21-Che,2036,JAIM9188
2022-09-21-Che,2036,JARO2948
2022-09-21-Che,2036,JAVIE73396
2022-09-21-Che,2036,JEREMIA9762
2022-09-21-Che,2036,JOE2519
2022-09-21-Che,2036,JOE41634
2022-09-21-Che,2036,JOSHU71
2022-09-21-Che,2036,JULI1
2022-09-21-Che,2036,LE9021
2022-09-21-Che,2036,LYNWOO35
2022-09-21-Che,2036,MAXWEL96237
2022-09-21-Che,2036,MIK57825
2022-09-21-Che,2036,MONRO0063
2022-09-21-Che,2036,MORTO41026
2022-09-21-Che,2036,PATRIC5469
2022-09-21-Che,2036,PERR34935
2022-09-21-Che,2036,PERR54013
2022-09-21-Che,2036,PRINC2
2022-09-21-Che,2036,RANDEL301
2022-09-21-Che,2036,ROYA255
2022-09-21-Che,2036,SANTIAG76102
2022-09-21-Che,2036,SPENCE3111
2022-09-21-Che,2036,TONE629
2022-09-21-Che,2036,TYRON58
2022-09-21-Che,2036,acquisitions43
2022-09-21-Che,2036,additives81960
2022-09-21-Che,2036,appropriations9440
2022-09-21-Che,2036,bang74
2022-09-21-Che,2036,berthings58229
2022-09-21-Che,2036,buds0907
2022-09-21-Che,2036,chairpersons59775
2022-09-21-Che,2036,character26995
2022-09-21-Che,2036,clothing67
2022-09-21-Che,2036,embosses8
2022-09-21-Che,2036,flashlights87775
2022-09-21-Che,2036,flicker78
2022-09-21-Che,2036,gangway4
2022-09-21-Che,2036,look290
2022-09-21-Che,2036,mix2928
2022-09-21-Che,2036,models19711
2022-09-21-Che,2036,packs7888
2022-09-21-Che,2036,platter03460
2022-09-21-Che,2036,rainbows7
2022-09-21-Che,2036,reading5
2022-09-21-Che,2036,requisitions713
2022-09-21-Che,2036,solders44
2022-09-21-Che,2036,solvent7
2022-09-21-Che,2036,spools3
2022-09-21-Che,2036,spot8895
2022-09-21-Che,2036,surrenders123
2022-09-21-Che,2036,swims067
2022-09-21-Che,2036,tapes88
2022-09-21-Che,2036,technician1584
2022-09-21-Che,2036,tenths01
2022-09-21-Che,2036,text1689
2022-09-21-Che,2036,trouble77224
2022-09-21-Che,2036,wound2721
2020-01-18-Bio,5365,AHMA4388
2020-01-18-Bio,5365,ALD24556
2020-01-18-Bio,5365,ARNOLD2775
2020-01-18-Bio,5365,AURELI805
2020-01-18-Bio,5365,BARNE285
2020-01-18-Bio,5365,BARR95
2020-01-18-Bio,5365,BE19561
2020-01-18-Bio,5365,BENNI39
2020-01-18-Bio,5365,BRIC6286
2020-01-18-Bio,5365,BRYA324
2020-01-18-Bio,5365,BRYC27978
2020-01-18-Bio,5365,CLAUDI04
2020-01-18-Bio,5365,CLAUDI486
2020-01-18-Bio,5365,DAMIO3442
2020-01-18-Bio,5365,DIC38007
2020-01-18-Bio,5365,ELVI862
2020-01-18-Bio,5365,EMMANUE13
2020-01-18-Bio,5365,FELTO1352
2020-01-18-Bio,5365,FRIT499
2020-01-18-Bio,5365,GIN18416
2020-01-18-Bio,5365,GU61
2020-01-18-Bio,5365,HERBER4
2020-01-18-Bio,5365,HOUSTO8
2020-01-18-Bio,5365,JAIM9188
2020-01-18-Bio,5365,JARO2948
2020-01-18-Bio,5365,JAVIE73396
2020-01-18-Bio,5365,JEREMIA9762
2020-01-18-Bio,5365,JOE2519
2020-01-18-Bio,5365,JOE41634
2020-01-18-Bio,5365,JOSHU71
2020-01-18-Bio,5365,JULI1
2020-01-18-Bio,5365,LE9021
2020-01-18-Bio,5365,LYNWOO35
2020-01-18-Bio,5365,MAXWEL96237
2020-01-18-Bio,5365,MIK57825
2020-01-18-Bio,5365,MONRO0063
2020-01-18-Bio,5365,MORTO41026
2020-01-18-Bio,5365,PATRIC5469
2020-01-18-Bio,5365,PERR34935
2020-01-18-Bio,5365,PERR54013
2020-01-18-Bio,5365,PRINC2
2020-01-18-Bio,5365,RANDEL301
2020-01-18-Bio,5365,ROYA255
2020-01-18-Bio,5365,SANTIAG76102
2020-01-18-Bio,5365,SPENCE3111
2020-01-18-Bio,5365,TONE629
2020-01-18-Bio,5365,TYRON58
2020-01-18-Bio,5365,acquisitions43
2020-01-18-Bio,5365,additives81960
2020-01-18-Bio,5365,appropriations9440
2020-01-18-Bio,5365,bang74
2020-01-18-Bio,5365,berthings58229
2020-01-18-Bio,5365,buds0907
2020-01-18-Bio,5365,chairpersons59775
2020-01-18-Bio,5365,character26995
2020-01-18-Bio,5365,clothing67
2020-01-18-Bio,5365,embosses8
2020-01-18-Bio,5365,flashlights87775
2020-01-18-Bio,5365,flicker78
2020-01-18-Bio,5365,gangway4
2020-01-18-Bio,5365,look290
2020-01-18-Bio,5365,mix2928
2020-01-18-Bio,5365,models19711
2020-01-18-Bio,5365,packs7888
2020-01-18-Bio,5365,platter03460
2020-01-18-Bio,5365,rainbows7
2020-01-18-Bio,5365,reading5
2020-01-18-Bio,5365,requisitions713
2020-01-18-Bio,5365,solders44
2020-01-18-Bio,5365,solvent7
2020-01-18-Bio,5365,spools3
2020-01-18-Bio,5365,spot8895
2020-01-18-Bio,5365,surrenders123
2020-01-18-Bio,5365,swims067
2020-01-18-Bio,5365,tapes88
2020-01-18-Bio,5365,technician1584
2020-01-18-Bio,5365,tenths01
2020-01-18-Bio,5365,text1689
2020-01-18-Bio,5365,trouble77224
2020-01-18-Bio,5365,wound2721
2020-02-21-Bio,8686,AHMA4388
2020-02-21-Bio,8686,ALD24556
2020-02-21-Bio,8686,ARNOLD2775
2020-02-21-Bio,8686,AURELI805
2020-02-21-Bio,8686,BARNE285
2020-02-21-Bio,8686,BARR95
2020-02-21-Bio,8686,BE19561
2020-02-21-Bio,8686,BENNI39
2020-02-21-Bio,8686,BRIC6286
2020-02-21-Bio,8686,BRYA324
2020-02-21-Bio,8686,BRYC27978
2020-02-21-Bio,8686,CLAUDI04
2020-02-21-Bio,8686,CLAUDI486
2020-02-21-Bio,8686,DAMIO3442
2020-02-21-Bio,8686,DIC38007
2020-02-21-Bio,8686,ELVI862
2020-02-21-Bio,8686,EMMANUE13
2020-02-21-Bio,8686,FELTO1352
2020-02-21-Bio,8686,FRIT499
2020-02-21-Bio,8686,GIN18416
2020-02-21-Bio,8686,GU61
2020-02-21-Bio,8686,HERBER4
2020-02-21-Bio,8686,HOUSTO8
2020-02-21-Bio,8686,JAIM9188
2020-02-21-Bio,8686,JARO2948
2020-02-21-Bio,8686,JAVIE73396
2020-02-21-Bio,8686,JEREMIA9762
2020-02-21-Bio,8686,JOE2519
2020-02-21-Bio,8686,JOE41634
2020-02-21-Bio,8686,JOSHU71
2020-02-21-Bio,8686,JULI1
2020-02-21-Bio,8686,LE9021
2020-02-21-Bio,8686,LYNWOO35
2020-02-21-Bio,8686,MAXWEL96237
2020-02-21-Bio,8686,MIK57825
2020-02-21-Bio,8686,MONRO0063
2020-02-21-Bio,8686,MORTO41026
2020-02-21-Bio,8686,PATRIC5469
2020-02-21-Bio,8686,PERR34935
2020-02-21-Bio,8686,PERR54013
2020-02-21-Bio,8686,PRINC2
2020-02-21-Bio,8686,RANDEL301
2020-02-21-Bio,8686,ROYA255
2020-02-21-Bio,8686,SANTIAG76102
2020-02-21-Bio,8686,SPENCE3111
2020-02-21-Bio,8686,TONE629
2020-02-21-Bio,8686,TYRON58
2020-02-21-Bio,8686,acquisitions43
2020-02-21-Bio,8686,additives81960
2020-02-21-Bio,8686,appropriations9440
2020-02-21-Bio,8686,bang74
2020-02-21-Bio,8686,berthings58229
2020-02-21-Bio,8686,buds0907
2020-02-21-Bio,8686,chairpersons59775
2020-02-21-Bio,8686,character26995
2020-02-21-Bio,8686,clothing67
2020-02-21-Bio,8686,embosses8
2020-02-21-Bio,8686,flashlights87775
2020-02-21-Bio,8686,flicker78
2020-02-21-Bio,8686,gangway4
2020-02-21-Bio,8686,look290
2020-02-21-Bio,8686,mix2928
2020-02-21-Bio,8686,models19711
2020-02-21-Bio,8686,packs7888
2020-02-21-Bio,8686,platter03460
2020-02-21-Bio,8686,rainbows7
2020-02-21-Bio,8686,reading5
2020-02-21-Bio,8686,requisitions713
2020-02-21-Bio,8686,solders44
2020-02-21-Bio,8686,solvent7
2020-02-21-Bio,8686,spools3
2020-02-21-Bio,8686,spot8895
2020-02-21-Bio,8686,surrenders123
2020-02-21-Bio,8686,swims067
2020-02-21-Bio,8686,tapes88
2020-02-21-Bio,8686,technician1584
2020-02-21-Bio,8686,tenths01
2020-02-21-Bio,8686,text1689
2020-02-21-Bio,8686,trouble77224
2020-02-21-Bio,8686,wound2721
2020-05-20-Bio,4835,AHMA4388
2020-05-20-Bio,4835,ALD24556
2020-05-20-Bio,4835,ARNOLD2775
2020-05-20-Bio,4835,AURELI805
